ddc_id	chembl_id	pot.(log,Ki)	pot.(nMol,Ki)	washed_kekule_smiles	 washed_openeye_smiles	washed_nonstereo_smiles	all_chembl_ids	no_chembl_ids	pots.(log, Ki)	Glaxo	Dundee	BMS	SureChEMBL	MLSMR	Inpharmatica	LINT	PAINS	exp_Glaxo	exp_Dundee	exp_BMS	exp_SureChEMBL	exp_MLSMR	exp_Inpharmatica	exp_LINT	exp_PAINS	smarts_Glaxo	smarts_Dundee	smarts_BMS	smarts_SureChEMBL	smarts_MLSMR	smarts_Inpharmatica	smarts_LINT	smarts_PAINS	MolWt
ddc_2024289	CHEMBL4799274	6.9	127.0	CC1C(=O)NC=2C=C(C=CC2O1)OCCCCN3CCN(CC3)C=4C=CC=CC4C=5C=CC(=CC5)OC	CC1C(=O)Nc2cc(ccc2O1)OCCCCN3CCN(CC3)c4ccccc4c5ccc(cc5)OC	CC1C(=O)Nc2cc(ccc2O1)OCCCCN3CCN(CC3)c4ccccc4c5ccc(cc5)OC	CHEMBL4799274	1	6.9	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							501.6270000000003
ddc_1803256	CHEMBL4212199	5.88	1329.0	C=1C=CC(=CC1)C=2C=CC=CC2OCC(CN3CCC(CC3)NS(=O)(=O)C=4C=CC=C(C4)Cl)O	c1ccc(cc1)c2ccccc2OCC(CN3CCC(CC3)NS(=O)(=O)c4cccc(c4)Cl)O	c1ccc(cc1)c2ccccc2OCC(CN3CCC(CC3)NS(=O)(=O)c4cccc(c4)Cl)O	CHEMBL4212199	1	5.88	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				501.04800000000006
ddc_1340554	CHEMBL3235746	6.91	122.0	CSC=1C=CC=CC1N2CCN(CC2)CC=3C=CC(=CC3)C(=O)N4CC=5C=CC=CC5C[C@H]4C(=O)N	CSc1ccccc1N2CCN(CC2)Cc3ccc(cc3)C(=O)N4Cc5ccccc5C[C@H]4C(=O)N	CSc1ccccc1N2CCN(CC2)Cc3ccc(cc3)C(=O)N4Cc5ccccc5CC4C(=O)N	CHEMBL3235746	1	6.91	False	False	False	False	False	False	False	False																	500.66800000000023
ddc_372079	CHEMBL252429	8.11	7.8	C=1C=CC2=C(C1)C(=NS2)N3CCN(CC3)CCC=4C=CC5=C(C4)CCC5NC(=O)C=6C=CC(=CC6)F	c1ccc2c(c1)c(ns2)N3CCN(CC3)CCc4ccc5c(c4)CCC5NC(=O)c6ccc(cc6)F	c1ccc2c(c1)c(ns2)N3CCN(CC3)CCc4ccc5c(c4)CCC5NC(=O)c6ccc(cc6)F	CHEMBL252429	1	8.11	False	False	False	False	False	False	False	False																	500.6430000000002
ddc_372030	CHEMBL442290	7.18	66.7	C=1C=CC2=C(C1)C(=NS2)N3CCN(CC3)CCC=4C=CC5=C(C4)C(CC5)NC(=O)C=6C=CC(=CC6)F	c1ccc2c(c1)c(ns2)N3CCN(CC3)CCc4ccc5c(c4)C(CC5)NC(=O)c6ccc(cc6)F	c1ccc2c(c1)c(ns2)N3CCN(CC3)CCc4ccc5c(c4)C(CC5)NC(=O)c6ccc(cc6)F	CHEMBL442290	1	7.18	False	False	False	False	False	False	False	False																	500.6430000000002
ddc_171344	CHEMBL1203216	7.39	40.3	CN(C)S(=O)(=O)NC=1C=CC(=CC1)N2CCN(CC2)C(=O)COC=3C=CC4=C(C3)C(=CN4)CCN	CN(C)S(=O)(=O)Nc1ccc(cc1)N2CCN(CC2)C(=O)COc3ccc4c(c3)c(c[nH]4)CCN	CN(C)S(=O)(=O)Nc1ccc(cc1)N2CCN(CC2)C(=O)COc3ccc4c(c3)c(c[nH]4)CCN	CHEMBL1203216	1	7.39	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				500.6250000000004
ddc_1860552	CHEMBL4456442	6.62	240.0	COC=1C=CC2=C(C1)C(=CN2)C3CCN(CC3)CCN4C(=O)CC(C4=O)C5=CNC6=C5C=C(C=C6)OC	COc1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CCN4C(=O)CC(C4=O)c5c[nH]c6c5cc(cc6)OC	COc1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CCN4C(=O)CC(C4=O)c5c[nH]c6c5cc(cc6)OC	CHEMBL4456442	1	6.62	False	True	False	False	False	False	False	False		phthalimide								[cR,CR]~C(=O)NC(=O)~[cR,CR]							500.5990000000003
ddc_1786527	CHEMBL4170484	6.71	197.0	COC=1C=CC=CC1N2CCN(CC2)CC(CN3C(=O)C(NC3=O)(C=4C=CC=CC4)C=5C=CC=CC5)O	COc1ccccc1N2CCN(CC2)CC(CN3C(=O)C(NC3=O)(c4ccccc4)c5ccccc5)O	COc1ccccc1N2CCN(CC2)CC(CN3C(=O)C(NC3=O)(c4ccccc4)c5ccccc5)O	CHEMBL4170484	1	6.71	False	True	False	False	True	False	False	False		hydantoin			Dye 11					C1NC(=O)NC(=O)1			*=,:[#6]C([#6]=,:*)[#6]=,:*				500.5990000000001
ddc_1811364	CHEMBL4226053	7.91	12.4	COCCOC=1C=C(C=CC1Br)CC2CCN(CC2)CCC=3C=CC4=C(C3)C(=O)CCC4	COCCOc1cc(ccc1Br)CC2CCN(CC2)CCc3ccc4c(c3)C(=O)CCC4	COCCOc1cc(ccc1Br)CC2CCN(CC2)CCc3ccc4c(c3)C(=O)CCC4	CHEMBL4226053	1	7.91	False	True	False	False	True	False	False	False		Aliphatic long chain			Ketone					[R0;D2][R0;D2][R0;D2][R0;D2]			[#6]-C(=O)-[#6]				500.4770000000005
ddc_1580793	CHEMBL3705037	8.7	2.0	COCCOC=1C=C(C=CC1Br)CC2CCN(CC2)CCC=3C=CC4=C(C3)C(=O)C=CO4	COCCOc1cc(ccc1Br)CC2CCN(CC2)CCc3ccc4c(c3)c(=O)cco4	COCCOc1cc(ccc1Br)CC2CCN(CC2)CCc3ccc4c(c3)c(=O)cco4	CHEMBL3705037	1	8.7	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							500.4330000000004
ddc_1580790	CHEMBL3705034	7.17	67.0	C1=CC2=C(C=C1CCN3CCC(CC3)CC=4C=CC(=C(C4)OCC(=O)O)Br)C(=O)C=CO2	c1cc2c(cc1CCN3CCC(CC3)Cc4ccc(c(c4)OCC(=O)O)Br)c(=O)cco2	c1cc2c(cc1CCN3CCC(CC3)Cc4ccc(c(c4)OCC(=O)O)Br)c(=O)cco2	CHEMBL3705034	1	7.17	False	False	False	False	False	False	False	False																	500.3890000000002
ddc_1185005	CHEMBL2237137	7.22	60.26	CN1C2=C(C(=O)N(C1=O)C)N3C(=N2)N(C(=O)CCC3)CCCN4CCN(CC4)C=5C=CC=C(C5)Cl	Cn1c2c(c(=O)n(c1=O)C)n3c(n2)N(C(=O)CCC3)CCCN4CCN(CC4)c5cccc(c5)Cl	Cn1c2c(c(=O)n(c1=O)C)n3c(n2)N(C(=O)CCC3)CCCN4CCN(CC4)c5cccc(c5)Cl	CHEMBL2237137	1	7.22	False	False	False	False	False	False	False	False																	500.0030000000004
ddc_557275	CHEMBL1097181	6.75	177.0	CC1=CC(=NC=2C1=C(C=CC2N3CCC(CC3)N4CCN(CC4)C5=CC(=CC6=C5N=CC=C6)OC)F)C	Cc1cc(nc2c1c(ccc2N3CCC(CC3)N4CCN(CC4)c5cc(cc6c5nccc6)OC)F)C	Cc1cc(nc2c1c(ccc2N3CCC(CC3)N4CCN(CC4)c5cc(cc6c5nccc6)OC)F)C	CHEMBL1097181	1	6.75	False	False	False	False	False	False	False	False																	499.63400000000024
ddc_183269	CHEMBL339308	7.14	71.7	CC=1C=C(C=CC1C=2C=CC(=CC2)C(=O)NC=3C=CC(=C(C3)N4CCN(CC4)C)OC)C5=NC(ON5)C	Cc1cc(ccc1c2ccc(cc2)C(=O)Nc3ccc(c(c3)N4CCN(CC4)C)OC)C5=NC(ON5)C	Cc1cc(ccc1c2ccc(cc2)C(=O)Nc3ccc(c(c3)N4CCN(CC4)C)OC)C5=NC(ON5)C	CHEMBL339308	1	7.14	False	False	False	False	False	False	False	False																	499.61500000000035
ddc_339197	CHEMBL390253	7.82	15.1	C=1C=CN=C(C1)C=2C=CC(=CC2)C(=O)NCC(CCN3CCN(CC3)C=4C=CC=C(C4Cl)Cl)O	c1ccnc(c1)c2ccc(cc2)C(=O)NCC(CCN3CCN(CC3)c4cccc(c4Cl)Cl)O	c1ccnc(c1)c2ccc(cc2)C(=O)NCC(CCN3CCN(CC3)c4cccc(c4Cl)Cl)O	CHEMBL390253	1	7.82	False	False	False	False	True	False	False	False					Long aliphatic chain								[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				499.4420000000002
ddc_339192	CHEMBL244990	7.46	34.3	C=1C=CN=C(C1)C=2C=CC(=CC2)C(=O)NCCC(CN3CCN(CC3)C=4C=CC=C(C4Cl)Cl)O	c1ccnc(c1)c2ccc(cc2)C(=O)NCCC(CN3CCN(CC3)c4cccc(c4Cl)Cl)O	c1ccnc(c1)c2ccc(cc2)C(=O)NCCC(CN3CCN(CC3)c4cccc(c4Cl)Cl)O	CHEMBL244990	1	7.46	False	False	False	False	True	False	False	False					Long aliphatic chain								[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				499.4420000000002
ddc_1809710	CHEMBL4218720	9.3	0.5	CC1=CC(=O)OC=2C1=CC=C(C2C(=O)C)OCCCN3CCN(CC3)C=4C=CC=CC4Br	Cc1cc(=O)oc2c1ccc(c2C(=O)C)OCCCN3CCN(CC3)c4ccccc4Br	Cc1cc(=O)oc2c1ccc(c2C(=O)C)OCCCN3CCN(CC3)c4ccccc4Br	CHEMBL4218720	1	9.3	False	True	False	False	True	False	False	False		cumarine			Ketone					c1ccc2c(c1)ccc(=O)o2			[#6]-C(=O)-[#6]				499.4050000000002
ddc_1806567	CHEMBL4215550	8.46	3.5	CC1=CC(=O)OC=2C1=CC=C(C2C(=O)C)OCCCN3CCN(CC3)C=4C=CC=C(C4)Br	Cc1cc(=O)oc2c1ccc(c2C(=O)C)OCCCN3CCN(CC3)c4cccc(c4)Br	Cc1cc(=O)oc2c1ccc(c2C(=O)C)OCCCN3CCN(CC3)c4cccc(c4)Br	CHEMBL4215550	1	8.46	False	True	False	False	True	False	False	False		cumarine			Ketone					c1ccc2c(c1)ccc(=O)o2			[#6]-C(=O)-[#6]				499.4050000000002
ddc_1752568	CHEMBL4096866	7.49	32.0	C=1C=CC=2C(C1)=CN=CC2S(=O)(=O)N3CCC(CC3)CCN4CCN(CC4)C=5C=CC=C(C5)Cl	c1ccc2c(c1)cncc2S(=O)(=O)N3CCC(CC3)CCN4CCN(CC4)c5cccc(c5)Cl	c1ccc2c(c1)cncc2S(=O)(=O)N3CCC(CC3)CCN4CCN(CC4)c5cccc(c5)Cl	CHEMBL4096866	1	7.49	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				499.0800000000004
ddc_1736334	CHEMBL4080398	6.13	740.0	C=1C=C2C(C=CC=N2)=C(C1)S(=O)(=O)N3CCC(CC3)CCN4CCN(CC4)C=5C=CC(=CC5)Cl	c1cc2c(cccn2)c(c1)S(=O)(=O)N3CCC(CC3)CCN4CCN(CC4)c5ccc(cc5)Cl	c1cc2c(cccn2)c(c1)S(=O)(=O)N3CCC(CC3)CCN4CCN(CC4)c5ccc(cc5)Cl	CHEMBL4080398	1	6.13	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				499.0800000000004
ddc_1732410	CHEMBL4076408	7.27	54.0	C1=CC(=CC(=C1)Cl)N2CCN(CC2)CCC3CCN(CC3)S(=O)(=O)C=4C=CC=C5C4C=CC=N5	c1cc(cc(c1)Cl)N2CCN(CC2)CCC3CCN(CC3)S(=O)(=O)c4cccc5c4cccn5	c1cc(cc(c1)Cl)N2CCN(CC2)CCC3CCN(CC3)S(=O)(=O)c4cccc5c4cccn5	CHEMBL4076408	1	7.27	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				499.0800000000002
ddc_1682413	CHEMBL3948056	8.41	3.9	CC1=CC=C(C=C1)S(=O)(=O)N[C@H]2CC[C@@H](CC2)CCN3CCN(CC3)C4=NSC5=C4C=CC=C5	Cc1ccc(cc1)S(=O)(=O)N[C@H]2CC[C@@H](CC2)CCN3CCN(CC3)c4nsc5c4cccc5	Cc1ccc(cc1)S(=O)(=O)NC2CCC(CC2)CCN3CCN(CC3)c4c5ccccc5sn4	CHEMBL3948056	1	8.41	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				498.7180000000003
ddc_1699825	CHEMBL3968569	7.13	74.0	CN(C)CC=1C=CC(=CC1)CNC(=O)CCCCCN2CCN(CC2)C=3C=CC=CC3C=4C=CC=CC4	CN(C)Cc1ccc(cc1)CNC(=O)CCCCCN2CCN(CC2)c3ccccc3c4ccccc4	CN(C)Cc1ccc(cc1)CNC(=O)CCCCCN2CCN(CC2)c3ccccc3c4ccccc4	CHEMBL3968569	1	7.13	False	True	False	False	True	False	False	False		Aliphatic long chain			Long aliphatic chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				498.71500000000026
ddc_1407948	CHEMBL3409038	7.77	17.0	CC(C)C=1C=CC=CC1N2CCN(CC2)CCCCCCC(=O)N3CCC[C@H]3C(=O)N4CCOCC4	CC(C)c1ccccc1N2CCN(CC2)CCCCCCC(=O)N3CCC[C@H]3C(=O)N4CCOCC4	CC(C)c1ccccc1N2CCN(CC2)CCCCCCC(=O)N3CCCC3C(=O)N4CCOCC4	CHEMBL3409038	1	7.77	False	True	False	False	True	False	False	False		Aliphatic long chain			Unbranched chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[$([A&D2]),$([A&D1])]!@[A&D2]!@[A&D2]!@[A&D2]!@[A&D2]!@[$([A&D2]),$([A&D1])]				498.71200000000044
ddc_1973554	CHEMBL4646868	7.07	86.0	C=1C=CC2=C(C1)C(=NS2)N3CCN(CC3)CCCCCCN4C(=O)C=5C=CC=C6C5C(=CC=C6)C4=O	c1ccc2c(c1)c(ns2)N3CCN(CC3)CCCCCCN4C(=O)c5cccc6c5c(ccc6)C4=O	c1ccc2c(c1)c(ns2)N3CCN(CC3)CCCCCCN4C(=O)c5cccc6c5c(ccc6)C4=O	CHEMBL4646868	1	7.07	False	True	False	False	True	False	False	False		phthalimide			Dye 8					[cR,CR]~C(=O)NC(=O)~[cR,CR]			c12cccc(C(=O)N(-&!@C)C(=O)3)c2c3ccc1				498.6520000000003
ddc_1881246	CHEMBL4483554	8.2	6.3	COC=1C=CC2=C(C1)C(=CN2)C3CC(=O)N(C3=O)CCCCN4CCC(CC4)C5=CNC6=C5C=CC=C6	COc1ccc2c(c1)c(c[nH]2)C3CC(=O)N(C3=O)CCCCN4CCC(CC4)c5c[nH]c6c5cccc6	COc1ccc2c(c1)c(c[nH]2)C3CC(=O)N(C3=O)CCCCN4CCC(CC4)c5c[nH]c6c5cccc6	CHEMBL4483554	1	8.2	False	True	False	False	False	False	False	False		phthalimide								[cR,CR]~C(=O)NC(=O)~[cR,CR]							498.6270000000004
ddc_1933046	CHEMBL4567158	7.11	78.0	COC=1C=CC2=C(C1)C(=CN2)C3CCCN(C3)CCCCN4C(=O)CC(C4=O)C5=CNC6=C5C=CC=C6	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCN4C(=O)CC(C4=O)c5c[nH]c6c5cccc6	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCN4C(=O)CC(C4=O)c5c[nH]c6c5cccc6	CHEMBL4567158	1	7.11	False	True	False	False	False	False	False	False		phthalimide								[cR,CR]~C(=O)NC(=O)~[cR,CR]							498.6270000000003
ddc_1042402	CHEMBL1916745	8.19	6.5	CN1C(=O)C(N(C1=O)CCCN2CCN(CC2)C=3C=CC=CC3OC)(C=4C=CC=CC4)C=5C=CC=CC5	CN1C(=O)C(N(C1=O)CCCN2CCN(CC2)c3ccccc3OC)(c4ccccc4)c5ccccc5	CN1C(=O)C(N(C1=O)CCCN2CCN(CC2)c3ccccc3OC)(c4ccccc4)c5ccccc5	CHEMBL1916745	1	8.19	False	True	False	False	True	False	False	False		hydantoin			Dye 11					C1NC(=O)NC(=O)1			*=,:[#6]C([#6]=,:*)[#6]=,:*				498.6270000000001
ddc_1603168	CHEMBL3758569	7.13	74.0	C=1C=CC(=CC1)C2=CC=CC(=C2)OCCN3C4CCC3CC(C4)NS(=O)(=O)C=5C=CC(=C(C5)F)F	c1ccc(cc1)c2cccc(c2)OCCN3C4CCC3CC(C4)NS(=O)(=O)c5ccc(c(c5)F)F	c1ccc(cc1)c2cccc(c2)OCCN3C4CCC3CC(C4)NS(=O)(=O)c5ccc(c(c5)F)F	CHEMBL3758569	1	7.13	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				498.5950000000001
ddc_457479	CHEMBL457899	2.54	2874000.0	COC=1C=CC=C(C1)CCC=2C=CC=CC2OCCCN3CCN(CC3)C=4C=CC=C(C4)C(F)(F)F	COc1cccc(c1)CCc2ccccc2OCCCN3CCN(CC3)c4cccc(c4)C(F)(F)F	COc1cccc(c1)CCc2ccccc2OCCCN3CCN(CC3)c4cccc(c4)C(F)(F)F	CHEMBL457899	1	2.54	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							498.5890000000002
ddc_396251	CHEMBL472117	7.72	19.0	C1=CC2=C(C(=C1)N3CCN(CC3)CCOC=4C=CC=C5C4NC(=N5)C(F)(F)F)N=C(N2)C(F)(F)F	c1cc2c(c(c1)N3CCN(CC3)CCOc4cccc5c4[nH]c(n5)C(F)(F)F)nc([nH]2)C(F)(F)F	c1cc2c(c(c1)N3CCN(CC3)CCOc4cccc5c4[nH]c(n5)C(F)(F)F)nc([nH]2)C(F)(F)F	CHEMBL472117	1	7.72	False	False	False	False	False	False	False	False																	498.431
ddc_278587	CHEMBL191971	8.2	6.309517	CN1CCN(CC1)C=2C=C3C(=CC2Cl)CCN3C(=O)NC=4C=CC(=C5C4C=CC=C5)C=6C=CN=CC6	CN1CCN(CC1)c2cc3c(cc2Cl)CCN3C(=O)Nc4ccc(c5c4cccc5)c6ccncc6	CN1CCN(CC1)c2cc3c(cc2Cl)CCN3C(=O)Nc4ccc(c5c4cccc5)c6ccncc6	CHEMBL191971	2	8.4,8.0	False	False	False	False	False	False	False	False																	498.03000000000014
ddc_170937	CHEMBL334193	7.21	61.0	C=1C=CC(=CC1)C(=O)NC=2C=CC(=CC2)N3CCN(CC3)C(=O)COC=4C=CC5=C(C4)C(=CN5)CCN	c1ccc(cc1)C(=O)Nc2ccc(cc2)N3CCN(CC3)C(=O)COc4ccc5c(c4)c(c[nH]5)CCN	c1ccc(cc1)C(=O)Nc2ccc(cc2)N3CCN(CC3)C(=O)COc4ccc5c(c4)c(c[nH]5)CCN	CHEMBL334193	1	7.21	False	False	False	False	False	False	False	False																	497.5990000000004
ddc_14153	CHEMBL15928	7.13	73.87659	CC=1C=C(C=CC1C=2C=CC(=CC2)C(=O)NC=3C=CC(=C(C3)N4CCN(CC4)C)OC)C=5N=C(ON5)C	Cc1cc(ccc1c2ccc(cc2)C(=O)Nc3ccc(c(c3)N4CCN(CC4)C)OC)c5nc(on5)C	Cc1cc(ccc1c2ccc(cc2)C(=O)Nc3ccc(c(c3)N4CCN(CC4)C)OC)c5nc(on5)C	CHEMBL15928	3	7.14,7.15,7.1	False	False	False	False	False	False	False	False																	497.5990000000004
ddc_584848	CHEMBL1241640	9.2	0.631	CCOC(=O)C1=C2N(C=N1)C=3C=CC=C(C3OC2)CCN4CCN(CC4)C=5C=CC=C6C5C=CC(=N6)C	CCOC(=O)c1c2n(cn1)-c3cccc(c3OC2)CCN4CCN(CC4)c5cccc6c5ccc(n6)C	CCOC(=O)c1c2n(cn1)-c3cccc(c3OC2)CCN4CCN(CC4)c5cccc6c5ccc(n6)C	CHEMBL1241640	1	9.2	False	False	False	False	True	False	False	False					Dye 2								OCccCO				497.59900000000033
ddc_522979	CHEMBL610163	5.91	1220.0	C=1C=CC(=CC1)C(=O)N(CCCC2=CNC3=C2C=C(C=C3)F)C4CC5=C(C=CC6=C5C(=O)NCC6)OC4	c1ccc(cc1)C(=O)N(CCCc2c[nH]c3c2cc(cc3)F)C4Cc5c(ccc6c5C(=O)NCC6)OC4	c1ccc(cc1)C(=O)N(CCCc2c[nH]c3c2cc(cc3)F)C4Cc5c(ccc6c5C(=O)NCC6)OC4	CHEMBL610163	1	5.91	False	False	False	False	False	False	False	False																	497.5700000000003
ddc_339188	CHEMBL244774	7.22	60.6	C=1C=C[N+](=C(C1)C=2C=CC(=CC2)C(=O)NC/C=C/CN3CCN(CC3)C=4C=CC=C(C4Cl)Cl)[O-]	c1cc[n+](c(c1)c2ccc(cc2)C(=O)NC/C=C/CN3CCN(CC3)c4cccc(c4Cl)Cl)[O-]	c1cc[n+](c(c1)c2ccc(cc2)C(=O)NCC=CCN3CCN(CC3)c4cccc(c4Cl)Cl)[O-]	CHEMBL244774	1	7.22	False	True	False	False	True	False	False	False		quaternary nitrogen			Long aliphatic chain					[s,S,c,C,n,N,o,O]~[nX3+,NX3+](~[s,S,c,C,n,N])~[s,S,c,C,n,N]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				497.4260000000003
ddc_339189	CHEMBL244775	6.18	666.0	C=1C=CN=C(C1)C=2C=CC(=CC2)C(=O)NC/C=C/C[N+]3(CCN(CC3)C=4C=CC=C(C4Cl)Cl)[O-]	c1ccnc(c1)c2ccc(cc2)C(=O)NC/C=C/C[N+]3(CCN(CC3)c4cccc(c4Cl)Cl)[O-]	c1ccnc(c1)c2ccc(cc2)C(=O)NCC=CC[N+]3(CCN(CC3)c4cccc(c4Cl)Cl)[O-]	CHEMBL244775	1	6.18	False	True	False	False	True	False	False	False		quaternary nitrogen			quaternary nitroxy					[s,S,c,C,n,N,o,O]~[n+,N+](~[s,S,c,C,n,N,o,O])(~[s,S,c,C,n,N,o,O])~[s,S,c,C,n,N,o,O]			C[N+](-[O-])(C)C				497.4260000000003
ddc_339184	CHEMBL244562	7.53	29.7	C1=CC(=C(C(=C1)Cl)Cl)N2CCN(CC2)C/C=C/CNC(=O)C=3C=CC(=CC3)C4=CC=CC(=O)N4	c1cc(c(c(c1)Cl)Cl)N2CCN(CC2)C/C=C/CNC(=O)c3ccc(cc3)c4cccc(=O)[nH]4	c1cc(c(c(c1)Cl)Cl)N2CCN(CC2)CC=CCNC(=O)c3ccc(cc3)c4cccc(=O)[nH]4	CHEMBL244562	1	7.53	False	True	False	False	True	False	False	False		isolated alkene			Long aliphatic chain					[$([CH2]),$([CH][CX4]),$(C([CX4])[CX4])]=[$([CH2]),$([CH][CX4]),$(C([CX4])[CX4])]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				497.42600000000016
ddc_1603165	CHEMBL3759819	6.6	254.0	C=1C=CC(=CC1)C2=CC=CC(=C2)OCCN3C4CCC3CC(C4)NS(=O)(=O)C=5C=CC=C(C5)Cl	c1ccc(cc1)c2cccc(c2)OCCN3C4CCC3CC(C4)NS(=O)(=O)c5cccc(c5)Cl	c1ccc(cc1)c2cccc(c2)OCCN3C4CCC3CC(C4)NS(=O)(=O)c5cccc(c5)Cl	CHEMBL3759819	1	6.6	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				497.06000000000006
ddc_315695	CHEMBL384538	5.3	5000.0	CCCC[C@H]1[C@@H](OC(=O)C1=C)C[C@@H](C)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C/4\C[C@H]([C@@H]([C@@H](C4=C)O)C)O)C	CCCC[C@H]1[C@@H](OC(=O)C1=C)C[C@@H](C)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C/4\C[C@H]([C@@H]([C@@H](C4=C)O)C)O)C	CCCCC1C(OC(=O)C1=C)CC(C)C2CCC3C2(CCCC3=CC=C4CC(C(C(C4=C)O)C)O)C	CHEMBL384538	1	5.3	False	True	True	False	True	False	False	False		Michael acceptor	halo_acrylate		vinyl michael acceptor2					C=!@CC=[O,S]	[$([C;H2]),$([C&H1;$(C-F)]),$([C&H1;$(C-Cl)]),$([C&H1;$(C-Br)]),$([C&H1;$(CI)]),$(C(F)F),$(C(Cl)Cl),$(C(Br)Br),$(C(I)I),$(C(F)Cl),$(C(F)Br),$(C(F)I),$(C(Cl)Br),$(C(Br)I)](=[$([C&H1;$(C(-C(=O)))]),$(C(F)(C(=O))),$(C(Cl)(C(=O))),$(C(Br)(C(=O))),$(C(I)(C(=O))),$(C(C)(C(=O))),$(C(c)(C(=O)))])		[CH2]=C-C(=O)[#6,#7,#8]				496.7320000000003
ddc_305483	CHEMBL424692	7.92	12.0	COC=1C=CC=CC1N2CCN(CC2)CCCCNC(=O)[C@@H]3CCCN3C(=O)CC4CC5CCC4C5	COc1ccccc1N2CCN(CC2)CCCCNC(=O)[C@@H]3CCCN3C(=O)CC4CC5CCC4C5	COc1ccccc1N2CCN(CC2)CCCCNC(=O)C3CCCN3C(=O)CC4CC5CCC4C5	CHEMBL424692	1	7.92	False	True	False	False	True	False	False	False		Aliphatic long chain			Long aliphatic chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				496.6960000000003
ddc_305533	CHEMBL211332	7.77	17.0	COC=1C=CC=CC1N2CCN(CC2)CCCCNC(=O)[C@H]3CCCN3C(=O)CC4CC5CCC4C5	COc1ccccc1N2CCN(CC2)CCCCNC(=O)[C@H]3CCCN3C(=O)CC4CC5CCC4C5	COc1ccccc1N2CCN(CC2)CCCCNC(=O)C3CCCN3C(=O)CC4CC5CCC4C5	CHEMBL211332	1	7.77	False	True	False	False	True	False	False	False		Aliphatic long chain			Long aliphatic chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				496.6960000000003
ddc_372035	CHEMBL253878	7.68	20.9	C=1C=CC(=CC1)CC(=O)NC2CCC3=C2C=C(C=C3)CCN4CCN(CC4)C=5C=6C=CC=CC6SN5	c1ccc(cc1)CC(=O)NC2CCc3c2cc(cc3)CCN4CCN(CC4)c5c6ccccc6sn5	c1ccc(cc1)CC(=O)NC2CCc3c2cc(cc3)CCN4CCN(CC4)c5c6ccccc6sn5	CHEMBL253878	1	7.68	False	False	False	False	False	False	False	False																	496.68000000000035
